Datetime,Ihat
2023-06-27 19:30:00,342.55038376802327
2023-02-16 08:00:00,182.6386432457241
2023-05-11 11:40:00,644.3329529536965
2023-04-14 19:40:00,342.55038376802327
2023-06-11 08:10:00,307.6012979979728
2023-03-29 13:10:00,710.850864792472
2023-06-19 14:10:00,647.5180792465223
2023-06-05 12:20:00,690.2811269675132
2023-05-24 10:50:00,751.4250444038257
2023-03-14 14:00:00,684.993618890498
2023-02-11 18:00:00,309.0051652112605
2023-06-24 13:00:00,783.5834035182346
2023-03-08 12:30:00,724.4925917610166
2023-02-23 13:10:00,653.161814210231
2023-06-16 18:10:00,276.8376542791904
2023-06-30 09:30:00,506.76672827857215
2023-04-27 15:10:00,538.0561966242534
2023-06-06 18:10:00,74.30085324267583
2023-06-28 11:30:00,731.5417144466223
2023-05-10 16:00:00,290.6254268959037
2023-02-27 09:20:00,438.9526310348459
2023-06-20 09:30:00,576.5209637674475
2023-03-10 10:30:00,693.0511421972737
2023-06-06 12:40:00,684.5623490385799
2023-05-06 07:10:00,332.91793961297145
2023-02-09 10:50:00,526.7816894566922
2023-04-25 12:30:00,706.4511641008352
2023-04-17 19:20:00,342.55038376802327
2023-05-12 11:20:00,646.3664123439448
2023-06-16 12:40:00,627.980285826307
2023-02-23 19:40:00,340.6038706706567
2023-05-16 07:10:00,324.09517239069373
2023-04-21 08:00:00,345.23759844721104
2023-06-24 19:50:00,81.26148060024708
2023-02-11 12:50:00,690.1384645222861
2023-04-07 19:20:00,120.03734336549736
2023-05-02 11:20:00,681.6057354149156
2023-04-29 14:00:00,638.3589357538962
2023-04-10 10:40:00,710.8692207577002
2023-06-09 19:20:00,82.61578634131811
2023-06-15 17:10:00,190.734486642141
2023-05-03 15:00:00,385.40602999077333
2023-06-27 14:00:00,666.8428430189322
2023-02-12 17:00:00,310.78408316126047
2023-05-27 09:50:00,581.8040720844822
2023-02-28 08:10:00,339.85175611451
2023-04-18 12:40:00,683.242972027786
2023-03-03 09:30:00,436.41902184338693
2023-05-13 15:00:00,495.2038858580521
2023-04-24 16:10:00,317.18381812421626
2023-06-05 17:10:00,67.24794910558332
2023-06-19 19:20:00,343.55351426698144
2023-03-13 09:30:00,353.4529893981781
2023-06-23 10:30:00,702.8865627512267
2023-02-24 10:20:00,557.0487130218869
2023-04-08 12:40:00,692.896251071473
2023-05-19 10:20:00,704.0519551940838
2023-05-05 08:10:00,381.59401950960273
2023-06-05 11:40:00,666.4307880691003
2023-03-07 19:50:00,342.55038376802327
2023-05-11 12:20:00,704.0017672650407
2023-06-29 15:10:00,382.5860299495035
2023-04-08 18:10:00,73.15686688940308
2023-05-23 19:30:00,73.0759160967621
2023-02-12 11:50:00,707.2138356659466
2023-04-22 07:00:00,309.8079908394656
2023-05-15 08:10:00,378.6837308353963
2023-05-09 10:20:00,715.6636599147906
2023-06-15 11:40:00,689.4605579978687
2023-04-18 18:10:00,307.3772466762605
2023-03-09 16:10:00,297.42307071303793
2023-05-01 12:20:00,718.9863082591436
2023-02-15 17:40:00,167.49757804856267
2023-05-04 15:40:00,455.11783166050833
2023-06-20 14:40:00,703.1527797475999
2023-05-20 09:10:00,567.5152566733639
2023-04-17 10:00:00,539.2013926724403
2023-02-27 14:50:00,561.0944138109345
2023-06-12 17:50:00,141.12403664551888
2023-06-10 16:20:00,235.81933209773172
2023-06-28 08:40:00,435.4874469404415
2023-05-06 18:30:00,340.14142381932623
2023-04-03 14:30:00,720.9544013310451
2023-04-07 10:00:00,167.69158953500357
2023-06-02 17:50:00,309.0051652112605
2023-04-23 16:50:00,278.3813637994566
2023-05-14 15:40:00,426.74235930564885
2023-06-30 14:40:00,537.8602410744076
2023-05-30 09:10:00,526.7546843608638
2023-06-22 06:50:00,171.13667742641138
2023-05-16 18:30:00,324.354900201656
2023-04-13 14:30:00,703.7324976599385
2023-02-07 16:30:00,343.949773091423
2023-05-24 13:20:00,738.3443831616636
2023-04-21 17:20:00,310.41740163447474
2023-03-30 15:20:00,381.66183591378916
2023-03-08 07:40:00,330.19495364305084
2023-02-27 06:40:00,336.242668715045
2023-05-02 08:50:00,431.9650139636251
2023-06-02 11:00:00,722.377886669236
2023-02-11 07:20:00,311.2202272626799
2023-05-12 08:50:00,444.8074497965921
2023-06-12 11:00:00,675.4768994882144
2023-02-15 11:10:00,174.1067420970177
2023-03-10 19:10:00,342.55038376802327
2023-02-09 13:20:00,691.5469257237739
2023-04-25 07:40:00,346.2482391200311
2023-06-06 07:30:00,337.9374263299822
2023-04-30 15:50:00,341.5494237556932
2023-06-11 18:50:00,202.2317394294371
2023-02-24 13:50:00,707.0282673110684
2023-04-14 09:00:00,385.4160724469502
2023-05-27 06:30:00,50.16996366488783
2023-04-08 07:30:00,331.9738715930509
2023-06-23 13:40:00,723.9283553616971
2023-05-07 16:40:00,350.14357262654795
2023-03-13 14:40:00,587.0942889748009
2023-02-16 18:40:00,238.33622730109803
2023-05-19 19:00:00,342.9115083919814
2023-02-14 15:30:00,436.0896827734103
2023-05-05 17:30:00,333.0009813676235
2023-03-03 06:50:00,321.2697251397993
2023-06-13 15:20:00,342.21923466514704
2023-05-17 16:40:00,345.78119279061605
2023-03-03 14:40:00,715.5109516550602
2023-06-01 18:50:00,341.1890355120751
2023-04-20 15:50:00,428.3067699115056
2023-03-31 17:50:00,97.35401205661938
2023-04-18 07:30:00,331.814863085853
2023-04-22 18:20:00,186.87096204640667
2023-06-03 15:20:00,533.7701909592533
2023-04-10 13:30:00,657.8835798798065
2023-05-15 17:30:00,303.83375211304866
2023-05-09 19:00:00,342.9115083919814
2023-03-13 06:50:00,69.36772876688367
2023-03-31 11:00:00,696.973169284138
2023-06-01 12:00:00,813.1358420454989
2023-02-28 17:30:00,309.0051652112605
2023-05-09 13:50:00,725.1453149407749
2023-06-09 10:00:00,659.7073650603656
2023-02-12 08:20:00,324.4417903236629
2023-02-16 12:10:00,620.0537767580314
2023-06-23 19:10:00,78.78653554496701
2023-05-29 15:30:00,391.62722521867886
2023-02-24 19:00:00,343.6576258364259
2023-06-11 12:00:00,802.0920111741285
2023-05-11 07:50:00,321.9739801356056
2023-05-19 13:50:00,721.9570503412036
2023-06-19 10:00:00,594.3030937010934
2023-03-29 09:00:00,445.1384341230407
2023-04-19 18:00:00,309.0051652112605
2023-03-08 16:00:00,304.3129578014781
2023-02-13 11:40:00,725.6731419848777
2023-04-23 07:10:00,328.3292669001936
2023-05-08 10:30:00,768.9502564910691
2023-05-14 08:00:00,374.6516580970225
2023-06-14 11:50:00,688.5847369761683
2023-06-28 15:00:00,687.4808144463086
2023-04-09 18:00:00,310.41740163447474
2023-04-27 11:20:00,845.7095140521618
2023-05-22 19:20:00,140.17037882366466
2023-05-04 08:00:00,380.71811226633645
2023-05-18 10:30:00,701.0491486733405
2023-06-04 11:50:00,464.16945346865805
2023-03-06 19:40:00,340.3588341920853
2023-03-12 09:20:00,329.38124332643326
2023-06-22 10:20:00,691.4909598019854
2023-02-25 10:30:00,706.5887295167568
2023-04-09 12:50:00,666.6434909668085
2023-05-12 15:10:00,559.5200087156387
2023-03-06 13:10:00,723.7661473023148
2023-04-01 10:50:00,654.2287799620239
2023-06-18 19:30:00,74.63693464254452
2023-06-04 17:00:00,320.69579971767996
2023-03-02 09:20:00,441.089495945896
2023-04-11 10:50:00,687.1468174932065
2023-02-21 14:00:00,716.6313450127913
2023-06-08 19:30:00,152.26474888317478
2023-05-02 15:10:00,533.5654386317419
2023-02-13 17:10:00,328.6458989438872
2023-04-06 19:30:00,80.6411882539367
2023-04-28 14:10:00,760.9778019586118
2023-06-17 12:50:00,669.5455591676937
2023-02-22 19:50:00,342.55038376802327
2023-05-17 07:00:00,199.4722260075058
2023-06-25 19:40:00,80.16544173277696
2023-02-10 12:40:00,685.5657040068461
2023-02-08 10:40:00,555.1463612840082
2023-04-24 12:20:00,705.795501893779
2023-05-13 11:30:00,619.0423997968783
2023-04-16 19:30:00,217.64887824578472
2023-06-07 12:50:00,371.19355326182375
2023-05-07 07:00:00,327.5522273793145
2023-02-26 09:30:00,461.6447803927234
2023-06-21 09:20:00,559.7299516508043
2023-03-11 10:20:00,687.6338655622586
2023-04-26 15:00:00,422.7351731702797
2023-06-07 18:00:00,177.25468015726682
2023-04-02 09:50:00,555.5732011625364
2023-05-11 16:10:00,294.15290760666073
2023-06-29 11:20:00,722.5776242950353
2023-03-01 10:20:00,674.390049826199
2023-05-25 10:40:00,431.34096350284045
2023-03-09 12:20:00,655.6256147349314
2023-02-10 18:10:00,310.41740163447474
2023-05-01 16:10:00,459.80066252002723
2023-06-25 13:10:00,664.4393696906343
2023-02-22 13:00:00,680.5610806488459
2023-03-27 17:00:00,335.3979303313049
2023-06-17 18:00:00,92.77658511958649
2023-04-12 09:50:00,529.9679137769887
2023-03-28 09:10:00,414.55665921867467
2023-06-04 08:20:00,367.82256404948515
2023-04-27 08:50:00,443.83429855767275
2023-06-22 19:00:00,340.87816493317916
2023-02-25 19:10:00,342.55038376802327
2023-06-10 12:10:00,703.2716156083417
2023-05-08 13:40:00,414.95587178438365
2023-06-14 08:20:00,304.6464380273214
2023-02-13 08:30:00,344.75259871962817
2023-03-30 11:10:00,686.4104446485679
2023-02-07 12:00:00,750.8349080902404
2023-05-26 14:30:00,721.5008363463689
2023-04-23 18:30:00,233.77618160464422
2023-06-02 15:30:00,488.7443114198587
2023-05-08 19:10:00,79.16159028221317
2023-05-14 17:20:00,310.41740163447474
2023-04-11 13:20:00,693.3757116157467
2023-03-14 06:40:00,317.95231745570834
2023-05-16 16:50:00,322.6145157905462
2023-02-07 18:50:00,342.9115083919814
2023-03-02 14:50:00,584.2020797090238
2023-04-21 15:40:00,405.8285372232203
2023-03-30 17:40:00,309.0051652112605
2023-04-05 09:10:00,446.8609706298893
2023-04-19 07:20:00,327.61878916931454
2023-02-15 15:20:00,280.8723318025251
2023-05-04 17:20:00,339.02484059326855
2023-04-01 13:20:00,624.9586203966892
2023-05-18 19:10:00,342.9115083919814
2023-03-04 06:40:00,322.68196156301354
2023-06-12 15:30:00,358.87076681959553
2023-06-10 18:40:00,219.1231709001573
2023-04-09 07:20:00,325.83987121931455
2023-04-15 09:10:00,448.86265061911433
2023-05-22 10:00:00,768.1910667122376
2023-05-06 16:50:00,347.1845504778578
2023-06-22 13:50:00,721.7849524596019
2023-03-12 14:50:00,568.5473761580702
2023-06-07 07:20:00,332.5919026067321
2023-05-29 17:50:00,185.11819655975265
2023-05-13 08:40:00,383.8752371987402
2023-06-13 11:10:00,644.5131424070232
2023-02-08 13:30:00,710.0084578567029
2023-03-11 19:00:00,343.8542229864259
2023-02-14 11:00:00,710.2893938807373
2023-04-24 07:50:00,352.93355353054665
2023-02-28 15:50:00,376.6935782621538
2023-02-10 07:30:00,309.8079908394656
2023-06-17 07:20:00,331.814863085853
2023-03-01 19:00:00,343.6576258364259
2023-05-03 08:40:00,445.92059468364675
2023-06-03 11:10:00,721.140430472813
2023-06-21 06:40:00,280.1665202339376
2023-04-12 14:20:00,671.3329789020662
2023-05-17 18:20:00,277.6673613941884
2023-04-20 17:30:00,309.0051652112605
2023-06-01 16:30:00,357.8214597450315
2023-05-25 13:30:00,632.059002002642
2023-03-31 15:30:00,400.10182418503484
2023-02-28 06:50:00,322.68196156301354
2023-03-09 07:50:00,329.33114532931455
2023-06-03 17:40:00,310.98610002903825
2023-04-22 16:40:00,323.50839606620997
2023-03-01 13:50:00,674.8981862865095
2023-05-15 15:50:00,348.0372764492697
2023-05-31 09:00:00,513.1870213132124
2023-06-11 16:30:00,281.34309063098743
2023-04-30 17:30:00,195.5678723072313
2023-06-29 08:50:00,467.8998505429847
2023-07-01 06:40:00,96.73658938532863
2023-04-02 14:20:00,266.75216168414596
2023-05-07 18:20:00,315.0666754672526
2023-02-16 16:20:00,346.9357640133145
2023-03-11 13:50:00,653.4348151548918
2023-02-14 17:50:00,310.41740163447474
2023-06-21 14:50:00,698.5221714880464
2023-05-05 15:50:00,437.6715998309501
2023-05-21 09:00:00,495.75020424972047
2023-04-14 06:30:00,321.64530255279897
2023-02-26 14:40:00,587.966593697904
2023-06-13 17:40:00,204.1216995578133
2023-05-20 06:30:00,327.5522273793145
2023-05-26 19:00:00,313.44119402993454
2023-04-23 11:00:00,673.9827545300977
2023-02-13 07:50:00,325.83987121931455
2023-06-14 07:40:00,273.7423308554376
2023-05-14 12:10:00,710.00728896781
2023-05-08 14:20:00,398.801313055837
2023-04-27 07:30:00,334.4575893495892
2023-06-04 07:40:00,270.1458773692808
2023-05-18 14:20:00,693.8214970881965
2023-05-04 12:10:00,633.2022562979965
2023-05-06 15:30:00,476.8806817695815
2023-06-22 14:30:00,703.3582465915766
2023-03-12 13:30:00,622.2718034299171
2023-04-11 06:50:00,309.8079908394656
2023-04-09 08:40:00,359.78974434046563
2023-06-10 17:20:00,277.62299648336045
2023-02-25 14:20:00,697.5673148903527
2023-06-12 16:50:00,81.15689313361291
2023-03-06 09:00:00,378.93863730264036
2023-05-04 18:40:00,341.48284955222675
2023-04-01 14:40:00,716.2561220991187
2023-04-19 08:40:00,360.9603376773269
2023-04-21 16:20:00,300.10212136062785
2023-03-30 18:20:00,311.45782211447477
2023-05-16 15:30:00,433.3762093432822
2023-02-07 17:30:00,292.45325781944285
2023-03-02 13:30:00,679.5396283684707
2023-05-14 18:40:00,341.5202474406466
2023-04-11 14:40:00,538.1504496678059
2023-05-26 13:50:00,720.2849444745369
2023-04-23 17:50:00,243.46595565307769
2023-06-02 16:50:00,343.57940596511327
2023-02-25 06:30:00,341.27684349063674
2023-06-26 10:00:00,671.4370611342493
2023-05-03 07:20:00,334.4575893495892
2023-04-28 10:00:00,711.8648441452558
2023-04-12 19:10:00,342.1883753326409
2023-05-17 11:10:00,585.168274982565
2023-02-10 06:40:00,334.80645298111295
2023-06-17 08:40:00,399.78882202308114
2023-02-10 08:50:00,347.7556894246361
2023-02-28 16:30:00,347.493548950616
2023-04-20 12:00:00,833.550037327195
2023-04-24 08:30:00,381.7448435923379
2023-02-08 14:50:00,442.37908454129274
2023-05-13 07:20:00,175.4519405174027
2023-04-30 12:00:00,108.33616581088516
2023-05-29 18:30:00,179.15443432260545
2023-04-02 19:10:00,342.55038376802327
2023-05-07 11:10:00,726.5930321902732
2023-06-07 08:40:00,399.6276656667303
2023-02-26 13:20:00,680.8676744839469
2023-06-13 18:20:00,304.77767439851345
2023-05-25 06:40:00,47.47118928947006
2023-02-14 18:30:00,279.9330742759581
2023-06-21 13:30:00,711.0909191162758
2023-05-05 16:30:00,379.94759981999954
2023-04-02 13:40:00,376.29842884587333
2023-05-07 17:40:00,330.3582551038872
2023-02-16 15:40:00,364.2082095234162
2023-06-29 07:30:00,306.07565498641986
2023-03-05 10:00:00,560.9912771234526
2023-06-11 15:50:00,268.72002172232254
2023-04-30 18:50:00,121.0007371226402
2023-03-01 14:30:00,698.5571539754924
2023-05-15 16:30:00,346.2972387410617
2023-06-03 18:20:00,329.39212801484564
2023-04-22 15:20:00,497.76382647269855
2023-06-25 09:00:00,464.450387251504
2023-03-09 08:30:00,342.3971406306176
2023-04-20 18:50:00,342.9115083919814
2023-06-01 15:50:00,438.4919522350897
2023-05-25 14:50:00,712.3817596897933
2023-03-31 16:50:00,326.47523738987167
2023-05-17 17:40:00,312.61401856403825
2023-02-22 09:10:00,373.272750648672
2023-06-04 12:30:00,733.6535250583256
2023-06-18 14:00:00,411.6574350581179
2023-05-18 09:50:00,724.0135821366894
2023-04-15 19:50:00,341.73046826802323
2023-06-10 08:00:00,344.2446495407822
2023-06-08 14:00:00,303.9198176377478
2023-02-21 19:30:00,342.55038376802327
2023-06-14 12:30:00,684.7559654719532
2023-05-08 09:50:00,705.896286603133
2023-02-13 12:20:00,675.0823217786798
2023-04-05 19:50:00,342.55038376802327
2023-03-30 07:00:00,312.26064774267996
2023-02-07 08:10:00,311.5869087894656
2023-05-26 10:20:00,703.7866745333695
2023-04-11 09:30:00,607.8635817666292
2023-03-02 10:40:00,724.3475526366893
2023-06-16 15:10:00,356.7864734953597
2023-04-19 11:30:00,772.3956798363471
2023-02-11 15:00:00,442.44944688731806
2023-04-05 13:00:00,771.8524644792991
2023-03-28 19:50:00,342.55038376802327
2023-04-01 09:30:00,526.9124993608639
2023-04-15 13:00:00,609.4265299353681
2023-05-10 17:00:00,293.43348746431474
2023-04-09 11:30:00,677.4799861159864
2023-02-25 09:50:00,489.87312494304655
2023-03-12 10:40:00,437.4271166108873
2023-06-06 15:10:00,513.492974546695
2023-04-27 18:10:00,196.4009719825672
2023-05-22 14:10:00,676.3985965838579
2023-06-07 11:30:00,660.0469208955319
2023-04-08 15:10:00,522.76183523592
2023-06-29 18:10:00,80.38763017265562
2023-03-05 19:20:00,342.55038376802327
2023-06-13 07:00:00,305.7508196981351
2023-05-13 12:50:00,630.0885510967701
2023-05-21 19:40:00,74.9088925610207
2023-04-24 11:40:00,659.020917177542
2023-02-14 07:10:00,324.0979594560133
2023-02-08 09:20:00,368.61932868311646
2023-02-10 11:20:00,709.6779661762816
2023-04-18 15:10:00,498.60330197269855
2023-03-09 17:10:00,313.0962948411414
2023-06-17 11:30:00,638.2771887347205
2023-05-31 19:40:00,310.2544001338887
2023-06-03 07:00:00,333.8038069958286
2023-05-03 12:50:00,670.7858236819349
2023-04-12 10:30:00,677.7764720875182
2023-03-09 11:40:00,647.236582925516
2023-05-25 09:20:00,378.520671974033
2023-04-06 14:00:00,668.8301991385919
2023-02-12 16:00:00,291.5831109487231
2023-05-31 13:10:00,635.740526811946
2023-06-15 16:10:00,288.6005622761055
2023-04-28 19:20:00,342.55038376802327
2023-06-29 12:40:00,780.7752484031246
2023-05-29 07:10:00,199.03746116998056
2023-04-02 10:30:00,684.8468231232686
2023-05-21 13:10:00,682.6637001130761
2023-06-05 16:10:00,217.3377449617482
2023-04-24 17:10:00,315.80517293725256
2023-06-21 10:40:00,712.134039707556
2023-02-26 10:50:00,723.0889666716099
2023-05-13 18:00:00,309.0051652112605
2023-04-16 14:00:00,261.97364658344304
2023-02-26 11:20:00,698.5821712475664
2023-06-21 11:30:00,739.5755668110525
2023-03-11 12:30:00,654.6120393000109
2023-05-19 16:00:00,387.2868806960707
2023-02-08 18:00:00,309.0051652112605
2023-05-07 19:40:00,342.55038376802327
2023-04-02 11:40:00,655.1674118241035
2023-06-29 09:30:00,568.7040185425991
2023-03-05 08:00:00,338.06644270236706
2023-03-01 12:30:00,737.97678545477
2023-06-25 07:00:00,181.63963578313582
2023-03-09 10:30:00,533.1207277610046
2023-05-25 12:50:00,628.3668420569711
2023-05-17 19:40:00,342.55038376802327
2023-04-12 11:40:00,645.0566582484295
2023-02-22 07:10:00,314.8290806154577
2023-05-03 09:20:00,554.1878185532124
2023-04-28 08:00:00,374.20248730232544
2023-05-17 13:10:00,697.1290918043819
2023-04-12 17:10:00,313.2367400644748
2023-03-03 15:10:00,550.9407176886979
2023-06-17 10:40:00,704.2706555871903
2023-02-10 10:50:00,705.0831734667568
2023-05-25 18:00:00,314.0262549872525
2023-04-20 14:00:00,670.9044163176217
2023-04-24 10:30:00,731.698499652066
2023-02-08 12:50:00,693.9854512260115
2023-05-13 09:20:00,534.9151293358084
2023-04-30 14:00:00,378.035858726337
2023-02-24 16:00:00,349.32125510077606
2023-05-07 13:10:00,723.581057564433
2023-04-02 17:10:00,326.8159635411094
2023-06-23 16:10:00,359.7961510733104
2023-03-13 15:10:00,371.16819163699205
2023-06-07 10:40:00,705.6281046245417
2023-03-12 11:30:00,655.3732465870239
2023-06-22 12:30:00,813.7475293949076
2023-04-09 10:40:00,697.610460508658
2023-02-25 12:20:00,729.6766069895463
2023-06-10 19:20:00,217.64549894355775
2023-03-06 07:00:00,316.02696192006084
2023-04-01 12:40:00,653.1353313610197
2023-04-19 10:40:00,730.0420482514511
2023-03-02 11:30:00,704.0845652940837
2023-02-07 19:30:00,342.55038376802327
2023-04-11 12:40:00,707.9264626914965
2023-04-23 19:50:00,337.27202247862095
2023-05-26 11:50:00,820.101461470124
2023-06-26 08:00:00,296.7880241930596
2023-04-23 13:00:00,732.3274629947279
2023-05-26 17:00:00,255.15988164757164
2023-02-13 09:50:00,401.462147481016
2023-06-30 15:10:00,497.3944450100363
2023-04-11 18:10:00,307.3772466762605
2023-05-14 14:10:00,662.2832983613553
2023-05-08 12:20:00,609.6628952339288
2023-04-27 09:30:00,571.2520926466681
2023-05-18 12:20:00,844.3872163612859
2023-03-10 16:10:00,314.442803248341
2023-04-01 18:10:00,178.0803636808558
2023-06-20 15:10:00,382.29538971400564
2023-05-04 14:10:00,642.4937715322367
2023-02-27 15:00:00,545.4220983236185
2023-04-12 08:30:00,319.3453575391735
2023-05-25 07:20:00,50.9863996368438
2023-06-29 06:50:00,194.1391283493826
2023-04-06 12:00:00,787.4972184769341
2023-05-31 11:10:00,724.1491586950353
2023-06-09 16:20:00,155.16262823318675
2023-04-28 17:20:00,196.89284062606725
2023-03-01 07:40:00,328.3292669001936
2023-06-29 14:40:00,525.2331632181161
2023-05-29 09:10:00,333.16768467283816
2023-04-02 08:30:00,308.0554074782608
2023-03-29 15:20:00,555.2808007360786
2023-06-19 16:20:00,352.0812316766852
2023-04-24 19:10:00,82.73019894281924
2023-05-21 11:10:00,722.8810573831305
2023-03-11 07:40:00,325.83987121931455
2023-06-21 08:40:00,370.66691177859667
2023-02-26 08:50:00,374.1493614705267
2023-04-16 12:00:00,392.79272265744294
2023-06-07 13:30:00,321.22927817453746
2023-05-23 16:30:00,117.05842283724108
2023-03-05 17:20:00,309.0051652112605
2023-04-14 15:20:00,487.42421533209256
2023-05-03 06:40:00,312.26064774267996
2023-06-13 09:00:00,430.82789738536087
2023-04-16 18:50:00,175.79777727791938
2023-05-13 14:50:00,696.5522798699917
2023-03-07 16:50:00,320.5573269376799
2023-04-24 13:40:00,769.1477500540406
2023-05-21 17:40:00,69.36707013468268
2023-02-14 09:10:00,358.08121820505005
2023-02-08 07:20:00,315.86950109545774
2023-02-10 13:20:00,686.3853851386871
2023-04-04 15:20:00,550.0203927166342
2023-03-09 19:10:00,342.55038376802327
2023-05-13 06:40:00,196.41201225452963
2023-02-22 18:30:00,342.2793446705167
2023-06-17 13:30:00,363.5382727544448
