Datetime,CI0_cm,CI1_cm,CI0_ov,CI1_ov,Iclr,HR
2023-02-22 19:20:00,0.0705882352941176,0.1333333333333333,0.0039215686274509,0.0039215686274509,0.0,19
2023-06-17 12:20:00,0.2235294117647059,0.2,0.8117647058823529,0.4941176470588235,970.1441613719556,12
2023-02-12 15:10:00,0.0980392156862745,0.1058823529411764,0.3843137254901961,0.2627450980392157,598.0705756235893,15
2023-05-03 17:10:00,0.0862745098039215,0.0745098039215686,0.3803921568627451,0.3529411764705882,217.58381198705382,17
2023-06-15 15:00:00,0.5843137254901961,0.4196078431372549,0.6588235294117647,0.4156862745098039,721.2897564363649,15
2023-05-31 14:00:00,0.4117647058823529,0.7137254901960784,0.4352941176470588,0.5333333333333333,866.5464875364117,14
2023-03-01 10:50:00,0.0431372549019607,0.0313725490196078,0.2784313725490196,0.3019607843137254,792.156745319121,10
2023-04-12 09:20:00,0.0588235294117647,0.0313725490196078,0.5803921568627451,0.4117647058823529,658.2137280413591,9
2023-03-09 12:50:00,0.1215686274509803,0.1254901960784313,0.3607843137254902,0.396078431372549,915.346587697098,12
2023-05-25 10:30:00,0.6862745098039216,0.6431372549019608,0.596078431372549,0.5294117647058824,869.8769138846255,10
2023-04-24 18:00:00,0.1647058823529411,0.0745098039215686,0.6941176470588235,0.5490196078431373,31.694468168715847,18
2023-06-05 15:00:00,0.7333333333333333,0.6078431372549019,0.5294117647058824,0.6823529411764706,716.6666392547178,15
2023-05-21 14:00:00,0.1333333333333333,0.1176470588235294,0.6431372549019608,0.3254901960784314,867.4944383695989,14
2023-03-11 10:50:00,0.0980392156862745,0.1019607843137254,0.388235294117647,0.3686274509803922,823.4818391351754,10
2023-06-21 09:50:00,0.3098039215686274,0.3411764705882353,0.4392156862745098,0.5882352941176471,758.8440942458666,9
2023-04-16 13:10:00,0.8313725490196079,0.8901960784313725,0.6784313725490196,0.6509803921568628,953.2879980128421,13
2023-05-13 17:10:00,0.0509803921568627,0.0627450980392156,0.3058823529411765,0.3568627450980392,223.0219772551577,17
2023-06-29 11:50:00,0.0549019607843137,0.1176470588235294,0.2627450980392157,0.2980392156862745,961.3431111375413,11
2023-04-02 09:20:00,0.0745098039215686,0.0666666666666666,0.396078431372549,0.4941176470588235,635.0552504012254,9
2023-05-22 19:50:00,0.5764705882352941,0.6078431372549019,0.0039215686274509,0.0,0.0,19
2023-06-10 07:10:00,0.3294117647058823,0.3450980392156862,0.6078431372549019,0.5137254901960784,193.5835881168078,7
2023-03-06 19:30:00,0.0313725490196078,0.0274509803921568,0.0078431372549019,0.0,0.0,19
2023-06-18 13:10:00,1.0,0.9607843137254902,0.8980392156862745,0.7058823529411765,943.7723731528454,13
2023-06-04 11:20:00,0.5686274509803921,0.4352941176470588,0.4274509803921568,0.3411764705882353,942.6176091214019,11
2023-05-18 10:40:00,0.0156862745098039,0.0156862745098039,0.2862745098039215,0.2980392156862745,892.3956884329032,10
2023-03-30 08:10:00,0.0705882352941176,0.0549019607843137,0.3803921568627451,0.3098039215686274,355.67746632386627,8
2023-06-14 11:20:00,0.403921568627451,0.3098039215686274,0.7372549019607844,0.5176470588235295,938.0478994178308,11
2023-06-08 13:10:00,0.2862745098039215,0.3372549019607843,0.5215686274509804,0.6823529411764706,943.4764300316563,13
2023-05-08 10:40:00,0.4,0.392156862745098,0.615686274509804,0.5254901960784314,894.6381871936652,10
2023-02-13 11:30:00,0.0980392156862745,0.0784313725490196,0.3411764705882353,0.3647058823529411,809.1540498142648,11
2023-03-02 09:50:00,0.0274509803921568,0.0156862745098039,0.3098039215686274,0.3137254901960784,639.1740899823033,9
2023-06-16 16:00:00,0.3568627450980392,0.4588235294117647,0.6509803921568628,0.9607843137254902,523.2142067172707,16
2023-04-05 14:10:00,0.0509803921568627,0.0392156862745098,0.2666666666666666,0.2588235294117647,847.10764937815,14
2023-02-11 16:10:00,0.1411764705882353,0.2039215686274509,0.2901960784313726,0.3490196078431372,392.1919708548266,16
2023-05-26 09:30:00,0.0,0.0,0.3019607843137254,0.2980392156862745,717.5886641700994,9
2023-06-08 19:40:00,0.5568627450980392,0.5882352941176471,0.0039215686274509,0.0039215686274509,0.0,19
2023-04-11 10:20:00,0.2078431372549019,0.2,0.3568627450980392,0.388235294117647,831.819878957214,10
2023-04-09 12:20:00,0.2823529411764706,0.2117647058823529,0.5372549019607843,0.396078431372549,977.1987685324847,12
2023-05-10 18:10:00,0.2078431372549019,0.2117647058823529,0.7019607843137254,0.6274509803921569,15.720761633628417,18
2023-04-15 14:10:00,0.1254901960784313,0.1333333333333333,0.3843137254901961,0.4352941176470588,850.6516931800641,14
2023-02-25 10:40:00,0.0274509803921568,0.0235294117647058,0.2941176470588235,0.3019607843137254,757.800868058745,10
2023-03-12 09:50:00,0.0980392156862745,0.7411764705882353,0.396078431372549,0.596078431372549,671.4923029648597,9
2023-05-22 13:00:00,0.3294117647058823,0.2862745098039215,0.4784313725490196,0.3254901960784314,957.448948061737,13
2023-06-06 16:00:00,0.7607843137254902,0.3843137254901961,0.392156862745098,0.7568627450980392,515.9442477950412,16
2023-06-18 19:40:00,0.6901960784313725,0.7215686274509804,0.0039215686274509,0.0039215686274509,0.0,19
2023-04-01 10:20:00,0.0941176470588235,0.1254901960784313,0.4588235294117647,0.3607843137254902,812.1611005558692,10
2023-04-18 07:40:00,0.1215686274509803,0.0901960784313725,0.3254901960784314,0.396078431372549,279.7596508040927,7
2023-03-31 17:20:00,0.5803921568627451,0.0274509803921568,0.4784313725490196,0.3607843137254902,166.9952592837186,17
2023-04-20 15:20:00,0.0039215686274509,0.0078431372549019,0.3098039215686274,0.3019607843137254,648.6739109556273,15
2023-06-01 18:20:00,0.1333333333333333,0.1058823529411764,0.4627450980392157,0.5411764705882353,9.111222506179773,18
2023-02-28 11:10:00,0.0235294117647058,0.0196078431372549,0.2666666666666666,0.2784313725490196,826.423212410226,11
2023-03-03 14:30:00,0.2509803921568627,0.2,0.3098039215686274,0.2549019607843137,754.2624826266468,14
2023-05-17 16:30:00,0.1568627450980392,0.0823529411764705,0.3568627450980392,0.3176470588235294,388.16470103701386,16
2023-05-15 17:40:00,0.3058823529411765,0.2784313725490196,0.4588235294117647,0.5490196078431373,107.33330448921204,17
2023-06-03 15:50:00,0.1215686274509803,0.1215686274509803,0.4862745098039215,0.3098039215686274,550.501950292941,15
2023-04-22 18:50:00,0.5137254901960784,0.5254901960784314,0.0039215686274509,0.7058823529411765,0.0,18
2023-02-16 18:30:00,0.4,0.3803921568627451,0.0627450980392156,0.3647058823529411,0.0,18
2023-03-13 14:30:00,0.4,0.3764705882352941,0.7215686274509804,0.0,773.8679160561286,14
2023-05-07 16:30:00,0.0274509803921568,0.0313725490196078,0.2862745098039215,0.2823529411764706,383.99284118671164,16
2023-06-23 13:30:00,0.0039215686274509,0.0,0.2156862745098039,0.2313725490196078,921.0334336192043,13
